repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
oceanbase,C++,2021-05-31T14:36:17Z,2026-02-07T14:29:01Z,9970,1870,546,9970,892061
bpftrace,C++,2018-08-31T04:34:44Z,2026-02-07T18:17:22Z,9929,1437,254,9929,18946
mame,C++,2013-11-11T14:32:13Z,2026-02-08T08:29:46Z,9896,2301,769,9896,1822575
amnezia-client,C++,2020-11-22T12:44:43Z,2026-02-08T06:00:52Z,9891,692,582,9891,395537
ESP32Marauder,C++,2019-09-13T18:37:40Z,2026-02-08T08:31:20Z,9801,1109,246,9801,474282
3FS,C++,2025-02-27T13:36:53Z,2026-02-07T20:56:59Z,9706,1005,146,9706,5736
duckstation,C++,2019-09-09T07:00:39Z,2026-02-08T07:02:37Z,9681,879,76,9681,162639
s3fs-fuse,C++,2013-11-22T19:31:12Z,2026-02-07T22:45:08Z,9681,1075,301,9681,6851
openvino,C++,2018-10-15T10:54:40Z,2026-02-08T08:08:02Z,9667,3017,634,9667,921781
FTXUI,C++,2019-01-27T16:06:20Z,2026-02-08T07:46:04Z,9628,548,96,9628,102465
RTranslator,C++,2020-03-30T18:40:55Z,2026-02-07T22:49:54Z,9613,867,25,9613,32301
CLRS,C++,2013-12-03T08:07:20Z,2026-02-03T09:39:33Z,9599,2727,85,9599,12300
re2,C++,2014-08-18T21:21:26Z,2026-02-06T10:07:40Z,9590,1208,12,9590,10559
lnav,C++,2009-09-14T01:02:02Z,2026-02-07T23:50:19Z,9587,375,250,9587,61855
JoltPhysics,C++,2021-08-12T14:12:24Z,2026-02-08T06:26:09Z,9582,649,8,9582,30266
source-sdk-2013,C++,2013-06-26T22:21:13Z,2026-02-08T08:34:22Z,9567,2839,942,9567,691146
lmms,C++,2014-01-09T20:43:43Z,2026-02-07T22:21:41Z,9566,1140,1378,9566,99397
ModSecurity,C++,2011-02-02T14:57:01Z,2026-02-07T14:09:02Z,9486,1716,274,9486,77493
cudf,C++,2017-05-07T03:43:37Z,2026-02-07T00:55:14Z,9481,1005,1201,9481,188584
OpenCC,C++,2010-07-15T13:02:03Z,2026-02-07T16:19:51Z,9462,1041,251,9462,8804
git-crypt,C++,2012-12-19T00:43:59Z,2026-02-08T08:04:11Z,9414,517,124,9414,350
cocos-engine,C++,2015-12-05T03:28:59Z,2026-02-07T16:43:38Z,9399,2086,1004,9399,358981
oneflow,C++,2017-02-11T06:09:53Z,2026-02-05T08:48:59Z,9390,1015,645,9390,86614
stellarium,C++,2014-04-13T02:41:56Z,2026-02-08T05:32:42Z,9379,979,435,9379,5632814
robomongo,C++,2012-11-07T13:53:49Z,2026-02-04T13:26:29Z,9369,819,724,9369,39301
poco,C++,2012-10-24T19:39:16Z,2026-02-07T14:45:26Z,9353,2316,93,9353,165431
krita,C++,2015-10-09T19:24:19Z,2026-02-08T08:17:37Z,9323,738,0,9323,8202946
DevilutionX,C++,2018-08-02T17:19:01Z,2026-02-08T03:17:42Z,9312,949,439,9312,94960
BrowserOS,C++,2025-05-18T16:23:54Z,2026-02-08T06:37:31Z,9262,884,40,9262,177000
engine-sim,C++,2021-12-18T00:14:57Z,2026-02-06T23:47:26Z,9255,867,138,9255,5966
cutlass,C++,2017-11-30T00:11:24Z,2026-02-08T08:29:52Z,9241,1664,546,9241,67989
hardseed,C++,2014-07-17T04:50:32Z,2026-02-08T05:41:02Z,9235,1794,37,9235,36915
Stacer,C++,2016-11-06T09:48:44Z,2026-02-08T02:42:12Z,9223,624,171,9223,7515
napajs,C++,2017-07-18T21:41:10Z,2026-02-05T23:07:19Z,9213,333,64,9213,13039
GameNetworkingSockets,C++,2018-03-21T18:43:20Z,2026-02-08T03:05:41Z,9197,688,72,9197,15780
xenia,C++,2013-01-10T23:20:45Z,2026-02-08T04:32:24Z,9195,1281,306,9195,53180
nodegui,C++,2019-05-14T16:41:17Z,2026-02-08T03:05:53Z,9184,309,92,9184,101007
EASTL,C++,2015-12-15T21:04:13Z,2026-02-06T17:49:15Z,9141,1019,110,9141,4806
seastar,C++,2014-08-18T07:01:07Z,2026-02-08T05:42:54Z,9113,1670,525,9113,19940
anbox,C++,2017-02-22T05:59:40Z,2026-02-07T16:16:37Z,9072,1161,380,9072,7063
ConEmu,C++,2011-11-26T19:48:52Z,2026-02-06T01:45:06Z,9041,600,1062,9041,97958
uWebSockets.js,C++,2018-07-27T23:18:30Z,2026-02-07T17:57:43Z,8995,618,48,8995,1524622
deeplake,C++,2019-08-09T06:17:59Z,2026-02-07T19:24:06Z,8994,705,63,8994,131149
Cemu,C++,2022-08-22T20:19:02Z,2026-02-08T00:32:46Z,8973,770,372,8973,28621
devilution,C++,2018-04-02T01:01:47Z,2026-02-07T06:29:23Z,8951,925,42,8951,20492
kbd-audio,C++,2018-08-27T17:19:02Z,2026-02-07T16:04:59Z,8948,604,12,8948,13031
olive,C++,2017-12-25T14:12:29Z,2026-02-07T17:09:29Z,8937,602,158,8937,30609
o3de,C++,2021-04-05T06:38:18Z,2026-02-07T16:39:12Z,8931,2419,3512,8931,224693
gperftools,C++,2014-01-28T11:15:07Z,2026-02-05T20:40:43Z,8930,1543,109,8930,7830
multipass,C++,2017-12-13T14:05:21Z,2026-02-07T23:39:51Z,8926,765,423,8926,148960
notepad--,C++,2022-06-15T02:50:15Z,2026-02-08T07:32:07Z,8899,342,281,8899,23841
async-profiler,C++,2016-04-23T01:27:15Z,2026-02-08T01:38:39Z,8847,959,66,8847,8648
PrusaSlicer,C++,2016-03-01T14:26:57Z,2026-02-08T07:34:33Z,8839,2167,5440,8839,401394
openscad,C++,2010-11-03T20:25:33Z,2026-02-07T17:42:03Z,8816,1440,1062,8816,81525
jsoncpp,C++,2014-07-06T00:46:15Z,2026-02-07T13:57:10Z,8810,2732,150,8810,3002
catboost,C++,2017-07-18T05:29:04Z,2026-02-08T02:49:45Z,8792,1261,674,8792,1702693
jetson-inference,C++,2016-07-30T19:56:47Z,2026-02-07T03:26:37Z,8711,3090,404,8711,155646
